source_row,domain,site_id,list_url,careers_url,status_code,job_links_found,sample_job_url,sample_title,error,elapsed_seconds
6828,summithr.applicantpro.com,11135,https://summithr.applicantpro.com/core/jobs/11135?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://summithr.applicantpro.com/jobs/,200,111,https://summithr.applicantpro.com/jobs/1669398,0_IT_Product Manager,,0.63
6836,suneast.applicantpro.com,9787,https://suneast.applicantpro.com/core/jobs/9787?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://suneast.applicantpro.com/jobs/,200,7,https://suneast.applicantpro.com/jobs/3937031,Assistant Branch Manager,,0.60
6837,sunhealth.applicantpro.com,14573,https://sunhealth.applicantpro.com/core/jobs/14573?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://sunhealth.applicantpro.com/jobs/,200,27,https://sunhealth.applicantpro.com/jobs/4165230,Certified Caregiver,,0.63
6839,sunlandasphalt.applicantpro.com,11045,https://sunlandasphalt.applicantpro.com/core/jobs/11045?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://sunlandasphalt.applicantpro.com/jobs/,200,47,https://sunlandasphalt.applicantpro.com/jobs/4095188,"Asphalt Raker (Denver, CO - MPI)",,0.62
6851,survice.applicantpro.com,236,https://survice.applicantpro.com/core/jobs/236?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://survice.applicantpro.com/jobs/,200,27,https://survice.applicantpro.com/jobs/4055315,AFSIM Analyst,,0.55
6922,taproduce.applicantpro.com,17993,https://taproduce.applicantpro.com/core/jobs/17993?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://taproduce.applicantpro.com/jobs/,200,22,https://taproduce.applicantpro.com/jobs/4045222,Bus Driver,,0.64
6941,tcectexas.applicantpro.com,13199,https://tcectexas.applicantpro.com/core/jobs/13199?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://tcectexas.applicantpro.com/jobs/,200,6,https://tcectexas.applicantpro.com/jobs/4160354,Communications Specialist,,0.62
6943,tcg.applicantpro.com,5220,https://tcg.applicantpro.com/core/jobs/5220?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://tcg.applicantpro.com/jobs/,200,3,https://tcg.applicantpro.com/jobs/4134903,Network Engineer-4134903,,0.57
6976,technologyplusonline.applicantpro.com,18694,https://technologyplusonline.applicantpro.com/core/jobs/18694?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://technologyplusonline.applicantpro.com/jobs/,200,2,https://technologyplusonline.applicantpro.com/jobs/4077986,Cybersecurity Specialist,,0.60
7043,theinfinitygroup.applicantpro.com,12248,https://theinfinitygroup.applicantpro.com/core/jobs/12248?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://theinfinitygroup.applicantpro.com/jobs/,200,4,https://theinfinitygroup.applicantpro.com/jobs/3338246,Licensed Journeyman Electrician,,0.63
7075,thompsongrayinc.applicantpro.com,5976,https://thompsongrayinc.applicantpro.com/core/jobs/5976?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://thompsongrayinc.applicantpro.com/jobs/,200,28,https://thompsongrayinc.applicantpro.com/jobs/4163531,Acquisition Analyst,,0.56
7103,tmgofficeservices.applicantpro.com,2723,https://tmgofficeservices.applicantpro.com/core/jobs/2723?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://tmgofficeservices.applicantpro.com/jobs/,200,73,https://tmgofficeservices.applicantpro.com/jobs/4125318, Office Services Associate  10AM - 7PM,,0.64
7109,tofflerassociates.applicantpro.com,8661,https://tofflerassociates.applicantpro.com/core/jobs/8661?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://tofflerassociates.applicantpro.com/jobs/,200,4,https://tofflerassociates.applicantpro.com/jobs/4091636,AI Systems and Automation Intern,,0.72
7160,trigogroup.applicantpro.com,1596,https://trigogroup.applicantpro.com/core/jobs/1596?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://trigogroup.applicantpro.com/jobs/,200,96,https://trigogroup.applicantpro.com/jobs/4157014,2nd shift Quality Auditor,,0.74
7213,tyonekjobs.applicantpro.com,529,https://tyonekjobs.applicantpro.com/core/jobs/529?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://tyonekjobs.applicantpro.com/jobs/,200,49,https://tyonekjobs.applicantpro.com/jobs/4153433,Aerospace Structural Welder,,0.63
7277,unissant.applicantpro.com,7494,https://unissant.applicantpro.com/core/jobs/7494?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://unissant.applicantpro.com/jobs/,200,37,https://unissant.applicantpro.com/jobs/3919809,Artificial Intelligence/ Machine Learning Developer,,0.62
7283,unitedcs.applicantpro.com,13539,https://unitedcs.applicantpro.com/core/jobs/13539?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://unitedcs.applicantpro.com/jobs/,200,33,https://unitedcs.applicantpro.com/jobs/4104520,"Accounts Receivable Specialist - Kennesaw, GA",,0.66
7356,uswatercorp.applicantpro.com,5181,https://uswatercorp.applicantpro.com/core/jobs/5181?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://uswatercorp.applicantpro.com/jobs/,200,61,https://uswatercorp.applicantpro.com/jobs/4157117,Accounts Payable / Accounts Receivable Specialist,,0.77
7362,utfcu.applicantpro.com,5225,https://utfcu.applicantpro.com/core/jobs/5225?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://utfcu.applicantpro.com/jobs/,200,9,https://UTFCU.applicantpro.com/jobs/4121344,Assistant Branch Manager | Contact Center,,0.63
7389,vanzandtcontrols.applicantpro.com,9522,https://vanzandtcontrols.applicantpro.com/core/jobs/9522?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://vanzandtcontrols.applicantpro.com/jobs/,200,13,https://vanzandtcontrols.applicantpro.com/jobs/4165464,"Actuator Service Technician - Farmington, NM",,0.60
7418,verityintsys.applicantpro.com,8175,https://verityintsys.applicantpro.com/core/jobs/8175?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://verityintsys.applicantpro.com/jobs/,200,13,https://verityintsys.applicantpro.com/jobs/4115675,Chief Engineer,,0.55
7448,viatechnik.applicantpro.com,17289,https://viatechnik.applicantpro.com/core/jobs/17289?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://viatechnik.applicantpro.com/jobs/,200,20,https://viatechnik.applicantpro.com/jobs/4129846,"Account Executive, Mechanical & Plumbing ",,0.58
7461,villagecare.applicantpro.com,9610,https://villagecare.applicantpro.com/core/jobs/9610?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://villagecare.applicantpro.com/jobs/,200,17,https://villagecare.applicantpro.com/jobs/4165304,Community Health Worker - Bilingual,,0.67
7479,viterbo.applicantpro.com,3604,https://viterbo.applicantpro.com/core/jobs/3604?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://viterbo.applicantpro.com/jobs/,200,34,https://viterbo.applicantpro.com/jobs/942672,Adjunct - Art,,0.66
7566,wegnercpas.applicantpro.com,13924,https://wegnercpas.applicantpro.com/core/jobs/13924?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://wegnercpas.applicantpro.com/jobs/,200,3,https://wegnercpas.applicantpro.com/jobs/4160630,Assurance Supervisor - Not for Profit,,0.53
7583,weslacotx.applicantpro.com,15164,https://weslacotx.applicantpro.com/core/jobs/15164?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://weslacotx.applicantpro.com/jobs/,200,11,https://weslacotx.applicantpro.com/jobs/3959617,BAILIFF,,0.58
7624,wilkesuniversitycareers.applicantpro.com,125,https://wilkesuniversitycareers.applicantpro.com/core/jobs/125?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://wilkesuniversitycareers.applicantpro.com/jobs/,200,18,https://wilkesuniversitycareers.applicantpro.com/jobs/4158636,Assistant Coach/Intern – Women’s Wrestling,,0.54
7629,wilsonconnectivity.applicantpro.com,7656,https://wilsonconnectivity.applicantpro.com/core/jobs/7656?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://wilsonconnectivity.applicantpro.com/jobs/,200,11,https://wilsonconnectivity.applicantpro.com/jobs/3187308,Application - Future Internships,,0.53
7644,wiser.applicantpro.com,3987,https://wiser.applicantpro.com/core/jobs/3987?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://wiser.applicantpro.com/jobs/,200,24,https://wiser.applicantpro.com/jobs/4011605,Air Systems Analyst (Junior) - TS/SCI,,0.67
7645,wisperisp.applicantpro.com,11223,https://wisperisp.applicantpro.com/core/jobs/11223?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://wisperisp.applicantpro.com/jobs/,200,9,https://wisperisp.applicantpro.com/jobs/4149763,Internet Field Service Technician,,0.58
7707,wsg.applicantpro.com,4477,https://wsg.applicantpro.com/core/jobs/4477?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://wsg.applicantpro.com/jobs/,200,4,https://wsg.applicantpro.com/jobs/3253935,Machine Operator II,,0.64
8167,xceleng.applicantpro.com,15960,https://xceleng.applicantpro.com/core/jobs/15960?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://xceleng.applicantpro.com/jobs/,200,2,https://xceleng.applicantpro.com/jobs/4086409,Full Stack Developer,,0.55
8197,yourredlist.applicantpro.com,12920,https://yourredlist.applicantpro.com/core/jobs/12920?getParams=%7B%22isInternal%22%3A0%2C%22showLocation%22%3A1%2C%22showEmploymentType%22%3A1%2C%22showWorkplaceType%22%3A1%2C%22chatToApplyButton%22%3A%220%22%7D,https://yourredlist.applicantpro.com/jobs/,200,1,https://yourredlist.applicantpro.com/jobs/4101646,Marketing Intern,,0.60
