source_row,domain,site,api_url,careers_url,status_code,validated,total_jobs,sample_job_id,sample_title,sample_company,sample_job_url,error,elapsed_seconds
2929,eeug.fa.us6.oraclecloud.com,CX,"https://eeug.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eeug.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,172,17685,Project Manager,"Diebold Nixdorf, Incorporated",https://eeug.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/17685,,2.09
2930,eevd.fa.us6.oraclecloud.com,CX,"https://eevd.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,350,2027226,Full-Stack Data Engineer,Hearst Magazines,https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/2027226,,1.57
2931,eexs.fa.us2.oraclecloud.com,CX_3001,"https://eexs.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eexs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,759,37742,LVN,1720 Sedgebrook,https://eexs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/37742,,2.38
2932,efds.fa.em5.oraclecloud.com,CX_1,"https://efds.fa.em5.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,833,60696,Identity Security Operations Engineer,USA01 - USA Automotive,https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/60696,,3.33
2933,efet.fa.us2.oraclecloud.com,CX_1009,"https://efet.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1009,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efet.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1009,200,True,4190,207317,PM Supervisor - Housekeeping Hilton Houston Post Oak,AMERICAS,https://efet.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1009/job/207317,,1.78
2936,efpv.fa.us6.oraclecloud.com,CX_1,"https://efpv.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efpv.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,95,7980,Senior Treasury Analyst,WW Sales,https://efpv.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/7980,,2.22
2937,efqq.fa.us6.oraclecloud.com,CX_1008,"https://efqq.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1008,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efqq.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1008,200,True,28,1970,Barge Supervisor,Valaris Limited,https://efqq.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1008/job/1970,,2.40
2938,efsp.fa.us6.oraclecloud.com,CX,"https://efsp.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efsp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,122,1466,BIM Modeling & Detailing Lead,301 - Hoffman Construction Co of America,https://efsp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/1466,,1.36
2939,efuq.fa.us6.oraclecloud.com,CX_1001,"https://efuq.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efuq.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,1111,22243,Camarero/a Piso SBGOC,Hilton Grand Vacations,https://efuq.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/22243,,1.52
2940,efyb.fa.us6.oraclecloud.com,CX,"https://efyb.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://efyb.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,7,70583,Operations Support Specialist,Penn National Insurance,https://efyb.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/70583,,1.74
2942,egay.fa.us6.oraclecloud.com,CX_4001,"https://egay.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_4001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egay.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_4001,200,True,598,40909,Planner,Energy Products and Services,https://egay.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_4001/job/40909,,1.47
2943,egcu.fa.us6.oraclecloud.com,CX,"https://egcu.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egcu.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,102,3454,Manufacturing Engineering Technician,Masimo Corporation,https://egcu.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/3454,,1.53
2945,eglz.fa.us2.oraclecloud.com,CX,"https://eglz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eglz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,159,14289,"Supervisor, Laboratory Processing",Santa Barbara Cottage Hospital,https://eglz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/14289,,1.95
2946,egnx.fa.us2.oraclecloud.com,CX,"https://egnx.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egnx.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,133,23825,Children's Physicians - RN - La Vista Care Today - Part Time,Children's Hospital & Medical Center,https://egnx.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/23825,,1.42
2947,egoh.fa.us2.oraclecloud.com,CX_1001,"https://egoh.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egoh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,152,29383,Spa Supervisor Durant Casino,Choctaw Nation of Oklahoma,https://egoh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/29383,,1.72
2948,egsd.fa.us2.oraclecloud.com,CX,"https://egsd.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egsd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,15,21137,Principal Financial Analyst,The State Bar of California,https://egsd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/21137,,1.58
2949,egua.fa.us2.oraclecloud.com,CX_1,"https://egua.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egua.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,695,23653,Program Manager - Medical Information Services,IN-17560935-UPS North America BLR EXP-101,https://egua.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/23653,,2.22
2950,egup.fa.us2.oraclecloud.com,CX,"https://egup.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://egup.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,2327,20260542,"Sr. Director, Service Technology and NPDi",Vertiv Group Corporation,https://egup.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/20260542,,1.75
2951,eguq.fa.us2.oraclecloud.com,CX_1,"https://eguq.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eguq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,99,41843,Customer Relations Coordinator - Part Time 1st Shift,"Forward Air Services, LLC",https://eguq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/41843,,2.02
2953,ehac.fa.us6.oraclecloud.com,CX_1,"https://ehac.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehac.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,1180,19813,"Associate Sourcing Manager, B2B",Williams Sonoma Inc.,https://ehac.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/19813,,1.65
2956,ehif.fa.em2.oraclecloud.com,CX_1,"https://ehif.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,1007,28975,Receptionist (UAE National),Projects,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28975,,2.92
2957,ehkn.fa.ca2.oraclecloud.com,CX_1001,"https://ehkn.fa.ca2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehkn.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,433,241723,Pueblo Viejo - Programa de Nuevos(as) Graduados(as) - Ingeniería Industrial,United States Business Unit,https://ehkn.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/241723,,1.70
2958,ehnn.fa.us2.oraclecloud.com,CX,"https://ehnn.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehnn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,3,119047,Strategic Sourcing Manager,TrueBlue Support - IT,https://ehnn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/119047,,1.55
2959,ehpv.fa.em2.oraclecloud.com,CX,"https://ehpv.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehpv.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,506,25324,Manager - EXIM Sales - Rail & Inland Terminals - Panipat,The Peninsular and Oriental Steam Navigation Company,https://ehpv.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/25324,,3.38
2960,ehtl.fa.us6.oraclecloud.com,CX,"https://ehtl.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehtl.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,57,19178,EMEA Materials Analyst - Nagykanizsa,Resideo,https://ehtl.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/19178,,1.30
2962,ehwy.fa.us2.oraclecloud.com,CX,"https://ehwy.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehwy.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,102,3786,STUDENT-FWS-Friends of Ithaca Farmers Market Programs Assistant,Ithaca College,https://ehwy.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/3786,,1.45
2963,ehxr.fa.us2.oraclecloud.com,CX_1,"https://ehxr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,45,33385,Warrants Technician I,City of Atlanta,https://ehxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/33385,,1.48
2964,ehzq.fa.us2.oraclecloud.com,CX_1,"https://ehzq.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ehzq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,150,115457,"Managing Director, Global Head of Business Enablement",Americas,https://ehzq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115457,,1.54
2965,eicl.fa.em5.oraclecloud.com,CX_4001,"https://eicl.fa.em5.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_4001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eicl.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_4001,200,True,211,13678,"Senior Engineer, ITSM AI Platform",CCL/ABG,https://eicl.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_4001/job/13678,,2.19
2966,eifn.fa.us6.oraclecloud.com,CX_3001,"https://eifn.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eifn.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,36,1915,Junior SQL/ETL Developer,Datavail Infotech Pvt. Ltd.,https://eifn.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/1915,,2.04
2967,eigx.fa.us6.oraclecloud.com,CX,"https://eigx.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eigx.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,4748,CO-USA-0130-09773-R-2,Sales Associate - CosmoProf Store # 09773,"Sally Beauty Holdings, LLC",https://eigx.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/CO-USA-0130-09773-R-2,,0.89
2968,eimy.fa.us6.oraclecloud.com,CX_1,"https://eimy.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eimy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,830,48916,Radiologic Technologist – Lithotripsy,University of Wisconsin Hospitals and Clinics Authority,https://eimy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/48916,,2.85
2969,eiqg.fa.us2.oraclecloud.com,CX_1001,"https://eiqg.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eiqg.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,2226,147209,Maintenance Technician,"76040009-DFW AMER AIR CAB CLEAN-ABM AVIATION, INC.",https://eiqg.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/147209,,2.84
2972,eixy.fa.us6.oraclecloud.com,CX_2002,"https://eixy.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2002,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eixy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002,200,True,8,419,Estimator-Project Manager II,MAREK,https://eixy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002/job/419,,1.76
2973,ejcu.fa.us6.oraclecloud.com,CX_1033,"https://ejcu.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1033,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejcu.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1033,200,True,62,11086,"System Analyst, System Operations Cyber Watch",Central Engineering,https://ejcu.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1033/job/11086,,2.60
2974,ejep.fa.us2.oraclecloud.com,CX_1,"https://ejep.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejep.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,30,3262,"Lead People Relations Consultant, Labor Relations",6440 - Financial Planning & Analysis,https://ejep.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/3262,,1.47
2975,ejfh.fa.us6.oraclecloud.com,CX_18001,"https://ejfh.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_18001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejfh.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_18001,200,True,257,22620,Senior Engineer - Red Rock,"Station GVR Acquisition, LLC",https://ejfh.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_18001/job/22620,,1.77
2976,ejhp.fa.us6.oraclecloud.com,CX_2,"https://ejhp.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejhp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2,200,True,2220,2613312,Finance Analyst,Paint Stores Group,https://ejhp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/2613312,,1.95
2977,ejia.fa.us6.oraclecloud.com,CX_1001,"https://ejia.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejia.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,162,107053,Project Manager,S&C Electric Company,https://ejia.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/107053,,2.05
2978,ejid.fa.us6.oraclecloud.com,CX_1001,"https://ejid.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejid.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,277,20593,"Licensed Mental Health Professional- Bridges Treatment Center- Full time, Days","Centra Health, Inc",https://ejid.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/20593,,1.85
2979,ejis.fa.us6.oraclecloud.com,CX,"https://ejis.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejis.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,1757,3033977,Certified Pharmacy Technician; Mount Sinai Hospital; Full Time; Variable,Mount Sinai Health System,https://ejis.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/3033977,,1.09
2980,ejjc.fa.us6.oraclecloud.com,CX,"https://ejjc.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejjc.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,29,6419,"Railcar Repairman (Carman) – Rossville, TN",TTX Company,https://ejjc.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/6419,,2.08
2981,ejko.fa.us2.oraclecloud.com,CX_3,"https://ejko.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejko.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3,200,True,25,14211,IT Delivery Lead I,Blue Cross Blue Shield of Michigan Mutual Insurance Company,https://ejko.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/14211,,2.13
2982,ejkz.fa.us2.oraclecloud.com,CX_1,"https://ejkz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejkz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,15,599,Actuary,PEMCO Mutual Insurance Company,https://ejkz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/599,,1.90
2983,ejlu.fa.us2.oraclecloud.com,CX,"https://ejlu.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejlu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,221,32123,"Floating Teller/Customer Service Representative (Fort Worth, Camp Bowie, Aledo/Willow Park)","PrimeLending, a PlainsCapital Company",https://ejlu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/32123,,1.45
2984,ejnh.fa.em2.oraclecloud.com,CX_1,"https://ejnh.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejnh.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,53,3221,Technical Product Manager,Production,https://ejnh.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/3221,,2.45
2985,ejof.fa.us2.oraclecloud.com,CX,"https://ejof.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejof.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,71,20721,Admissions Counselor,Human Resources Division,https://ejof.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/20721,,1.42
2986,ejov.fa.ca2.oraclecloud.com,CX,"https://ejov.fa.ca2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejov.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,537,27448,Assistant Contract Administrator Northeastern Ontario,6038 - Canada East,https://ejov.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/27448,,1.50
2987,ejrz.fa.us2.oraclecloud.com,CX_5001,"https://ejrz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_5001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejrz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_5001,200,True,1077,41570,Licensed Vocational Nurse (LVN) - Per Diem,Field,https://ejrz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_5001/job/41570,,1.68
2988,ejvp.fa.us2.oraclecloud.com,CX_1,"https://ejvp.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejvp.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,6,31126,Golf Maintenance Associate - Cherokee Trails,Corporate,https://ejvp.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31126,,1.89
